evidence_candidate_id,parent_candidate_id,pmid,pmcid,clinical_node_id,ingredient,title,source_path,source_sha256,section_title,locator,evidence_text,signal_types,dose_mentions,population_mentions,duration_mentions,design_signals,ai_relevance_score,reviewer_id,review_status,human_verification_required
AI-FT-EV-K4-29360138-04,EV-K4-29360138,29360138,PMC6491191,K4,magnesium,Interventions to reduce acute and late adverse gastrointestinal effects of pelvic radiotherapy for primary pelvic cancers.,research_v3/full_text/oa_xml/PMC6491191.html,02249a9f615c385a5bc0b606ba735c0c48bf2a7a88a3b85fce3f7bda6bff622f,Description of the intervention,"PMC6491191, Description of the intervention, html-p22","The aim of modern radiotherapy is to ensure a high level of accuracy in tumour targeting, to reduce normal tissue exposure, and to minimise side effects (NCAT 2012). A variety of different strategies have been proposed to reduce its impact on normal tissues and prevent adverse gastrointestinal effects.",gastrointestinal;side effect;harm,,,,,9,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K4-29360138-05,EV-K4-29360138,29360138,PMC6491191,K4,magnesium,Interventions to reduce acute and late adverse gastrointestinal effects of pelvic radiotherapy for primary pelvic cancers.,research_v3/full_text/oa_xml/PMC6491191.html,02249a9f615c385a5bc0b606ba735c0c48bf2a7a88a3b85fce3f7bda6bff622f,Data extraction and analysis,"PMC6491191, Data extraction and analysis, html-p540","Where studies reported toxicity data for numerous time points during RT, we used the data from the time point with the most events in the intervention arm (worst outcome), to ensure that any evidence of harm was not underestimated. (For the purposes of this review, we considered overestimation of toxicity preferable to underestimation).",toxicity;risk;harm,,,,,9,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K4-31105568-01,EV-K4-31105568,31105568,PMC6499034,K4,magnesium,Use Profile of Magnesium Sulfate in Anesthesia in Brazil.,research_v3/full_text/oa_xml/PMC6499034.xml,a1a6a0def85cad43180fddbb5d3f296f0b5f724094fbc367ac729cf6df0b09ca,Discussion > Adverse Events of Magnesium Sulfate Use and Classification of Intensity,"PMC6499034, Discussion > Adverse Events of Magnesium Sulfate Use and Classification of Intensity, p37",(2014) realized a retrospective cohort study to evaluated the tolerability and safety of high doses of intravenous magnesium sulfate for tocolysis in preterm labor. The frequency of severe adverse events was 5.3% while in our survey it was 2.95%.,adverse event;side effect;safety;tolerability,,pregnant;women,,cohort,13,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K4-31105568-02,EV-K4-31105568,31105568,PMC6499034,K4,magnesium,Use Profile of Magnesium Sulfate in Anesthesia in Brazil.,research_v3/full_text/oa_xml/PMC6499034.xml,a1a6a0def85cad43180fddbb5d3f296f0b5f724094fbc367ac729cf6df0b09ca,Discussion > Intravenous Dose of Magnesium Sulfate Most Frequently Used in Induction of General Anesthesia and Sedation,"PMC6499034, Discussion > Intravenous Dose of Magnesium Sulfate Most Frequently Used in Induction of General Anesthesia and Sedation, p43","Hypotension, residual neuromuscular blockade, hypermagnesemia and pain on intravenous injection were the most frequent adverse events and, in general, were considered mild. Magnesium sulfate intravenous doses used in most general anesthesia induction were between 30 and 40 mg.kg−1.",hypermagnesemia;adverse event,40 mg,,,,8,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K4-31105568-03,EV-K4-31105568,31105568,PMC6499034,K4,magnesium,Use Profile of Magnesium Sulfate in Anesthesia in Brazil.,research_v3/full_text/oa_xml/PMC6499034.xml,a1a6a0def85cad43180fddbb5d3f296f0b5f724094fbc367ac729cf6df0b09ca,Discussion > Adverse Events of Magnesium Sulfate Use and Classification of Intensity,"PMC6499034, Discussion > Adverse Events of Magnesium Sulfate Use and Classification of Intensity, p33","Toxicity occurs with the administration of venous doses greater than 30 g or with plasma concentrations above 14.4 mg/dl (Herroeder et al., 2011). Hypermagnesemia is manifested by abolition of tendon reflex; treatment consists of calcium gluconate, furosemide furosemide and hemodialysis (Herroeder et al., 2011).",hypermagnesemia;toxicity,30 g,,,,8,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K4-31105568-04,EV-K4-31105568,31105568,PMC6499034,K4,magnesium,Use Profile of Magnesium Sulfate in Anesthesia in Brazil.,research_v3/full_text/oa_xml/PMC6499034.xml,a1a6a0def85cad43180fddbb5d3f296f0b5f724094fbc367ac729cf6df0b09ca,Results,"PMC6499034, Results, p17","Of the adverse events reported, 73.78% of the cases were considered of mild gravity (see Table 4). It should be noted that some adverse events were reported as severe, i.e., respiratory depression (4), hypotension (4), residual curarisation (4), hypermagnesemia (2) and bradycardia (1).",hypermagnesemia;adverse event,,,,,6,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K4-31105568-05,EV-K4-31105568,31105568,PMC6499034,K4,magnesium,Use Profile of Magnesium Sulfate in Anesthesia in Brazil.,research_v3/full_text/oa_xml/PMC6499034.xml,a1a6a0def85cad43180fddbb5d3f296f0b5f724094fbc367ac729cf6df0b09ca,Results,"PMC6499034, Results, p16","Table 3 shows the frequency of adverse events during use of magnesium sulfate witnessed at least once by the anesthesiologist. The most commonly reported were hypotension, residual neuromuscular blockade, hypermagnesemia, intravenous injection pain, and respiratory depression.",hypermagnesemia;adverse event,,,,,6,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K4-31498421-01,EV-K4-31498421,31498421,PMC6953350,K4,magnesium,Magnesium for treating sickle cell disease.,research_v3/full_text/oa_xml/PMC6953350.html,f1eb0b4d3ee8cac4e1f1c833767d7211754f466c6ceb030d91b58f71a62f3c21,Incomplete outcome data,"PMC6953350, Incomplete outcome data, html-p109",We graded one included study as having a high risk of attrition bias (CHAMPS 2011). We graded one included study as having an low risk of attrition bias (De Montalembert 2003).,risk;harm,,children,44 weeks,randomized,8,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K4-31498421-02,EV-K4-31498421,31498421,PMC6953350,K4,magnesium,Magnesium for treating sickle cell disease.,research_v3/full_text/oa_xml/PMC6953350.html,f1eb0b4d3ee8cac4e1f1c833767d7211754f466c6ceb030d91b58f71a62f3c21,Summary of main results,"PMC6953350, Summary of main results, html-p150","Both studies also reported a number of adverse events but did not categorise them as mild, moderate or severe as we had planned to report. We therefore present adverse event data in general and not by severity.",adverse event;harm,,child,,placebo,7,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K4-31498421-03,EV-K4-31498421,31498421,PMC6953350,K4,magnesium,Magnesium for treating sickle cell disease.,research_v3/full_text/oa_xml/PMC6953350.html,f1eb0b4d3ee8cac4e1f1c833767d7211754f466c6ceb030d91b58f71a62f3c21,Summary of main results,"PMC6953350, Summary of main results, html-p151",We were not able to analyse any adverse event data. One study reported no adverse events (De Montalembert 2003) and a second study reported limited narrative on adverse events all of which resolved without stopping treatment (Mueller 2005).,gastrointestinal;adverse event,,,,placebo,6,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K4-31498421-04,EV-K4-31498421,31498421,PMC6953350,K4,magnesium,Magnesium for treating sickle cell disease.,research_v3/full_text/oa_xml/PMC6953350.html,f1eb0b4d3ee8cac4e1f1c833767d7211754f466c6ceb030d91b58f71a62f3c21,Selective reporting,"PMC6953350, Selective reporting, html-p114","The primary outcome of the MAGiC study was length of hospital stay (hours); the secondary outcomes were morphine use during hospitalizations, adverse events (during infusion and development of acute chest syndrome) and health‐related QoL (both during and after study drug infusion) (MAGiC 2015). The primary outcome of the Goldman study was also length of hospital stay; the secondary outcomes were a reduction of mean daily pain score during an admission for a sickle cell pain crisis, adverse event",toxicity;adverse event,,,,,6,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K4-31498421-05,EV-K4-31498421,31498421,PMC6953350,K4,magnesium,Magnesium for treating sickle cell disease.,research_v3/full_text/oa_xml/PMC6953350.html,f1eb0b4d3ee8cac4e1f1c833767d7211754f466c6ceb030d91b58f71a62f3c21,Selective reporting,"PMC6953350, Selective reporting, html-p112","Only limited adverse event data were reported in the poster presentation of this study, but efficacy data were due at a later date (Mueller 2005). We judged this study to have an unclear risk of bias due to insufficient information to allow a judgement.",adverse event;risk,,,,,6,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K5-31910279-01,EV-K5-31910279,31910279,PMC6990807,K5,zinc,Effect of Folic Acid and Zinc Supplementation in Men on Semen Quality and Live Birth Among Couples Undergoing Infertility Treatment: A Randomized Clinical Trial.,research_v3/full_text/oa_xml/PMC6990807.html,07b883ee3c59f0dcd05bf876145f11a32c1dc321ea7df9190f72962e498ba479,Discussion,"PMC6990807, Discussion, html-p83","Despite a statistically significant risk difference of 1.9% in preterm birth, mean gestational ages and birth weights were not significantly different. However, there were more frequent adverse events in men randomized to folic acid and zinc supplementation compared with placebo, indicating these doses of folic acid and zinc may be poorly tolerated by some men.",gastrointestinal;adverse event;adverse effect;risk,,men,38 weeks,randomized;placebo;trial,14,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K5-31910279-02,EV-K5-31910279,31910279,PMC6990807,K5,zinc,Effect of Folic Acid and Zinc Supplementation in Men on Semen Quality and Live Birth Among Couples Undergoing Infertility Treatment: A Randomized Clinical Trial.,research_v3/full_text/oa_xml/PMC6990807.html,07b883ee3c59f0dcd05bf876145f11a32c1dc321ea7df9190f72962e498ba479,Results,"PMC6990807, Results, html-p24","Live birth was not significantly different between treatment groups (404 [34%] in the folic acid and zinc group and 416 [35%] in the placebo group; risk difference, −0.9% [95% CI, −4.7% to 2.8%]). Gastrointestinal symptoms were more common with folic acid and zinc supplementation compared with placebo (abdominal discomfort or pain: 66 [6%] vs 40 [3%], respectively; nausea: 50 [4%] vs 24 [2%]; and vomiting: 32 [3%] vs 17 [1%]).",nausea;gastrointestinal;risk,,men,33 years;6 months,randomized;placebo,11,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K5-31910279-03,EV-K5-31910279,31910279,PMC6990807,K5,zinc,Effect of Folic Acid and Zinc Supplementation in Men on Semen Quality and Live Birth Among Couples Undergoing Infertility Treatment: A Randomized Clinical Trial.,research_v3/full_text/oa_xml/PMC6990807.html,07b883ee3c59f0dcd05bf876145f11a32c1dc321ea7df9190f72962e498ba479,Procedures,"PMC6990807, Procedures, html-p36","Men received daily supplements containing 5 mg of folic acid (dose replicating prior trials14) and 30 mg of elemental zinc (lower dose than prior trials and below the upper tolerable limit of 40 mg to improve tolerability and bioavailability12,14,16) or placebo for 6 months. The study tablets were manufactured to match in appearance, size, taste, and weight (UPM Pharmaceuticals Inc).",tolerability;harm,5 mg;30 mg;40 mg,Men,6 months,placebo;trial,10,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K5-31910279-04,EV-K5-31910279,31910279,PMC6990807,K5,zinc,Effect of Folic Acid and Zinc Supplementation in Men on Semen Quality and Live Birth Among Couples Undergoing Infertility Treatment: A Randomized Clinical Trial.,research_v3/full_text/oa_xml/PMC6990807.html,07b883ee3c59f0dcd05bf876145f11a32c1dc321ea7df9190f72962e498ba479,Discussion,"PMC6990807, Discussion, html-p79","In this randomized clinical trial, supplementation with 5 mg of folic acid and 30 mg of zinc in men did not improve semen quality parameters or increase couples’ live birth rates among patients seeking infertility treatment using IVF or other treatment modalities. Furthermore, this lack of efficacy was accompanied by some increased mild gastrointestinal adverse effects.",gastrointestinal;adverse effect,5 mg;30 mg,men,,randomized;trial,9,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K5-31910279-05,EV-K5-31910279,31910279,PMC6990807,K5,zinc,Effect of Folic Acid and Zinc Supplementation in Men on Semen Quality and Live Birth Among Couples Undergoing Infertility Treatment: A Randomized Clinical Trial.,research_v3/full_text/oa_xml/PMC6990807.html,07b883ee3c59f0dcd05bf876145f11a32c1dc321ea7df9190f72962e498ba479,Table 4. Couple-Based Secondary Outcomes.,"PMC6990807, Table 4. Couple-Based Secondary Outcomes., html-p78","Adverse events were more frequent in the folic acid and zinc group (32% vs 27% in the placebo group), reflective of more frequent gastrointestinal symptoms and erythema (Table 5). The trial recorded a total of 12 serious adverse events (7 in the folic acid and zinc group and 5 in the placebo group) and none were judged to be related to the intervention.",gastrointestinal;adverse event,,pregnancy,,placebo;trial,7,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K5-32075071-01,EV-K5-32075071,32075071,PMC7071347,K5,zinc,"Vitamin and Mineral Supplementation During Pregnancy on Maternal, Birth, Child Health and Development Outcomes in Low- and Middle-Income Countries: A Systematic Review and Meta-Analysis.",research_v3/full_text/oa_xml/PMC7071347.xml,06bd2f925c52b5c90fec9d0f78945f550ce062786949b0bedbcddde8684a4ea6,1. Introduction > 1.2. Current Strategies and Interventions,"PMC7071347, 1. Introduction > 1.2. Current Strategies and Interventions, p6","Currently, the World Health Organization (WHO) recommends daily iron and folic acid (IFA) supplementation with 30–60 mg of elemental iron and 400 µg folic acid [23]. In populations where anemia prevalence is less than 20%, or where side effects from daily supplementation are severe, the WHO recommends intermittent (once weekly) supplementation with 120 mg of elemental iron and 2800 µg folic acid instead [23].",anemia;side effect,"60 mg;400 µg;120 mg;2800 µg;2.9 g;10,000 IU;25,000 IU",pregnant;women;pregnancy,,,9,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K5-32075071-02,EV-K5-32075071,32075071,PMC7071347,K5,zinc,"Vitamin and Mineral Supplementation During Pregnancy on Maternal, Birth, Child Health and Development Outcomes in Low- and Middle-Income Countries: A Systematic Review and Meta-Analysis.",research_v3/full_text/oa_xml/PMC7071347.xml,06bd2f925c52b5c90fec9d0f78945f550ce062786949b0bedbcddde8684a4ea6,3. Results > 3.7. Multiple Micronutrient Supplementation Versus Iron Folic Acid Supplementation > 3.7.1. Child Health and Developmental Outcomes,"PMC7071347, 3. Results > 3.7. Multiple Micronutrient Supplementation Versus Iron Folic Acid Supplementation > 3.7.1. Child Health and Developmental Outcomes, p53","In terms of child health and development outcomes, antenatal MMN supplementation showed a 16% reduction in the risk of diarrhea among children ages 6 months to under-five, when compared to IFA (average RR 0.84; 95% CI 0.76 to 0.92; studies = 4) (Figure 13). However, MMN supplementation showed no effect on hemoglobin concentration, zinc serum/plasma concentration or anemia in children.",anemia;risk,,child;children,6 months,,8,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K5-32075071-03,EV-K5-32075071,32075071,PMC7071347,K5,zinc,"Vitamin and Mineral Supplementation During Pregnancy on Maternal, Birth, Child Health and Development Outcomes in Low- and Middle-Income Countries: A Systematic Review and Meta-Analysis.",research_v3/full_text/oa_xml/PMC7071347.xml,06bd2f925c52b5c90fec9d0f78945f550ce062786949b0bedbcddde8684a4ea6,3. Results,"PMC7071347, 3. Results, p22","Inclusion criteria most studies were similar, requiring pregnant women who were healthy, without anemia or any other known chronic or systemic medical condition (e.g., cardiovascular diseases, tuberculosis, human immunodeficiency virus (HIV)) or heightened risk of pregnancy complications, such as a history of gestational hypertension, pre-eclampsia or eclampsia.",anemia;risk,,women;pregnancy;pregnant,13 weeks;37 weeks;20 weeks,placebo,8,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K5-32075071-04,EV-K5-32075071,32075071,PMC7071347,K5,zinc,"Vitamin and Mineral Supplementation During Pregnancy on Maternal, Birth, Child Health and Development Outcomes in Low- and Middle-Income Countries: A Systematic Review and Meta-Analysis.",research_v3/full_text/oa_xml/PMC7071347.xml,06bd2f925c52b5c90fec9d0f78945f550ce062786949b0bedbcddde8684a4ea6,4. Discussion,"PMC7071347, 4. Discussion, p69","These differences also highlight a limitation of this review in the exclusion of certain populations, such as pregnant women with anemia, micronutrient deficiencies, high risk pregnancy disorders or chronic illness. reported a larger effect of MMN supplementation on birth outcomes in women with anemia, compared to non-anemic women [43].",anemia;risk,,pregnant;women;pregnancy,,,7,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K5-32075071-05,EV-K5-32075071,32075071,PMC7071347,K5,zinc,"Vitamin and Mineral Supplementation During Pregnancy on Maternal, Birth, Child Health and Development Outcomes in Low- and Middle-Income Countries: A Systematic Review and Meta-Analysis.",research_v3/full_text/oa_xml/PMC7071347.xml,06bd2f925c52b5c90fec9d0f78945f550ce062786949b0bedbcddde8684a4ea6,4. Discussion,"PMC7071347, 4. Discussion, p66","IFA and iron supplementation both improved maternal anemia and low birthweight, which are similar findings to those reported in another recent review [31]. LNS supplementation, compared to MMN, demonstrated a possible slight reduction in the risk of SGA infants, but had no effect on preterm birth, stillbirths, and low birthweight infants; which are corroborated by findings in a systematic review by Das et al.",anemia;risk,,infants;infant,,placebo;systematic review,7,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K5-33166742-01,EV-K5-33166742,33166742,PMC7704399,K5,zinc,Interaction between magnesium and methylglyoxal in diabetic polyneuropathy and neuronal models.,research_v3/full_text/oa_xml/PMC7704399.xml,221c231d8b5ae6eb14a57fa15f5b66933ac94e40978b4c4166551787f315ffd9,Discussion,"PMC7704399, Discussion, p0170","The ADDITION-Denmark study identified higher methylglyoxal levels as a risk factor for incident DSPN [41]. Under experimental conditions, supplementation with magnesium exerted a prominent neuroprotective effect against methylglyoxal-neurotoxicity by reducing MG-H1 protein modifications.",toxicity;risk,,,,,6,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K5-33166742-02,EV-K5-33166742,33166742,PMC7704399,K5,zinc,Interaction between magnesium and methylglyoxal in diabetic polyneuropathy and neuronal models.,research_v3/full_text/oa_xml/PMC7704399.xml,221c231d8b5ae6eb14a57fa15f5b66933ac94e40978b4c4166551787f315ffd9,"Results > Circulating methylglyoxal, magnesium, and their interaction are strongly associated with DSPN","PMC7704399, Results > Circulating methylglyoxal, magnesium, and their interaction are strongly associated with DSPN, p0150","Of note, increasing magnesium concentrations abolished and reversed the adverse effect of methylglyoxal for all parameters (Figure 1C–F). The interaction of magnesium and methylglyoxal was also predictive for changes in the warm (Figure 1G) and cold (Figure 1H) TDT on the foot over five years.",adverse effect,1G,,,,5,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K5-33166742-03,EV-K5-33166742,33166742,PMC7704399,K5,zinc,Interaction between magnesium and methylglyoxal in diabetic polyneuropathy and neuronal models.,research_v3/full_text/oa_xml/PMC7704399.xml,221c231d8b5ae6eb14a57fa15f5b66933ac94e40978b4c4166551787f315ffd9,Results > The neuroprotective effect of magnesium results from intracellular reduction of methylglyoxal production,"PMC7704399, Results > The neuroprotective effect of magnesium results from intracellular reduction of methylglyoxal production, p0160",Methylglyoxal-mediated neurotoxicity depends on the detrimental protein/DNA modifications.,toxicity,,,,,3,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K5-33166742-04,EV-K5-33166742,33166742,PMC7704399,K5,zinc,Interaction between magnesium and methylglyoxal in diabetic polyneuropathy and neuronal models.,research_v3/full_text/oa_xml/PMC7704399.xml,221c231d8b5ae6eb14a57fa15f5b66933ac94e40978b4c4166551787f315ffd9,Results > Magnesium supplementations prevents neurite degeneration in DRGs resulting from downregulation of mitochondrial activity,"PMC7704399, Results > Magnesium supplementations prevents neurite degeneration in DRGs resulting from downregulation of mitochondrial activity, p0165",Magnesium supplementation completely reversed the adverse effect of CPI-613 and Antimycin A.,adverse effect,,,,,3,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K5-33166742-05,EV-K5-33166742,33166742,PMC7704399,K5,zinc,Interaction between magnesium and methylglyoxal in diabetic polyneuropathy and neuronal models.,research_v3/full_text/oa_xml/PMC7704399.xml,221c231d8b5ae6eb14a57fa15f5b66933ac94e40978b4c4166551787f315ffd9,Results > Magnesium prevents methylglyoxal-mediated neurotoxicity,"PMC7704399, Results > Magnesium prevents methylglyoxal-mediated neurotoxicity, p0155",The protective effect was magnesium specific because supplementation with the divalent cations zinc and manganese had no effect on methylglyoxal neurotoxicity (Figure 2C).Figure 2Magnesium supplementation reduces intracellular methylglyoxal formation and attenuates methylglyoxal neurotoxicity.,toxicity,,,,,3,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K4-32956536-01,EV-K4-32956536,32956536,PMC8094171,K4,magnesium,Magnesium for skeletal muscle cramps.,research_v3/full_text/oa_xml/PMC8094171.html,e9730eee169a2bc640122f0d05ca69cb1e1bbb18a0fade8e9fc270105566a578,Magnesium versus placebo,"PMC8094171, Magnesium versus placebo, html-p137",Roguin Maor 2017 reported minor adverse events (mostly gastrointestinal) in 14 of 48 participants (29.2%) receiving magnesium and 13 of 46 participants (28.3%) receiving placebo. Roffe 2002 and Garrison 2011a reported the number of participants with different specific side effects but not the number of participants with any side effect (i.e.,gastrointestinal;adverse event;side effect;tolerability,,,,placebo,12,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K4-32956536-02,EV-K4-32956536,32956536,PMC8094171,K4,magnesium,Magnesium for skeletal muscle cramps.,research_v3/full_text/oa_xml/PMC8094171.html,e9730eee169a2bc640122f0d05ca69cb1e1bbb18a0fade8e9fc270105566a578,Adverse events,"PMC8094171, Adverse events, html-p161","Adverse events and withdrawals due to adverse events were poorly reported in most trials. When combining data from all trials comparing magnesium to placebo and supplementing the number of withdrawals due to adverse events with total withdrawals, we found no difference for the number of withdrawals due to adverse events.",gastrointestinal;adverse event;adverse effect;side effect,,,,placebo;trial,12,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K4-32956536-03,EV-K4-32956536,32956536,PMC8094171,K4,magnesium,Magnesium for skeletal muscle cramps.,research_v3/full_text/oa_xml/PMC8094171.html,e9730eee169a2bc640122f0d05ca69cb1e1bbb18a0fade8e9fc270105566a578,Magnesium versus other treatments,"PMC8094171, Magnesium versus other treatments, html-p148",One 3‐arm study compared 8 mL of an 8% milk of magnesium suspension three times daily to either 100 mg of vitamin E once daily or 500 mg of calcium carbonate once daily in 120 pregnant women for 45 days (Shahraki 2006). This trial was considered at high risk of bias as a lot of information was unclear and data were not available for 30 of the 120 enrolled participants.,side effect;risk,100 mg;500 mg,pregnant;women,45 days;12 weeks,trial,10,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K4-32956536-04,EV-K4-32956536,32956536,PMC8094171,K4,magnesium,Magnesium for skeletal muscle cramps.,research_v3/full_text/oa_xml/PMC8094171.html,e9730eee169a2bc640122f0d05ca69cb1e1bbb18a0fade8e9fc270105566a578,Why it is important to do this review,"PMC8094171, Why it is important to do this review, html-p23","Unfortunately, quinine has also been associated with significant haematologic and cardiac toxicity and its use as an off‐label cramp prophylactic has been actively discouraged by multiple drug regulatory agencies such as the US Food and Drug Administration (FDA) and its counterparts in Australia and New Zealand (ADRAC 2002; FDA 2006; Medsafe 2007). The commonest non‐prescription alternative to quinine for the prophylaxis of cramps, widely marketed over the Internet and readily available in both",toxicity;harm,,pregnant;elderly,,placebo;systematic review,7,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K4-32956536-05,EV-K4-32956536,32956536,PMC8094171,K4,magnesium,Magnesium for skeletal muscle cramps.,research_v3/full_text/oa_xml/PMC8094171.html,e9730eee169a2bc640122f0d05ca69cb1e1bbb18a0fade8e9fc270105566a578,Summary of findings 1. Magnesium for idiopathic rest cramps (largely older adults).,"PMC8094171, Summary of findings 1. Magnesium for idiopathic rest cramps (largely older adults)., html-p93","An additional consideration was that 1 unpublished study combined in this analysis was rated at high risk of bias for selective (incomplete) reporting. However this study was combined with 2 studies at low risk of bias with which its findings were consistent, and our initial downgrade for imprecision due to investigator‐defined MCID was considered a soft indication for a downgrade.",adverse event;risk,,pregnancy,,trial,7,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K4-33275278-01,EV-K4-33275278,33275278,PMC8094374,K4,magnesium,Interventions for leg cramps in pregnancy.,research_v3/full_text/oa_xml/PMC8094374.html,0b6f2a5d9a41605ed805644f9bc566caf41026454e05f8c3164309b9d9df8455,Description of the intervention,"PMC8094374, Description of the intervention, html-p31","Unfortunately, quinine is associated with many severe side effects, such as visual toxicity, auditory toxicity (e.g. hearing loss), cardiotoxicity, fetal teratogenicity (e.g.",gastrointestinal;toxicity;adverse effect;side effect;safety,,pregnancy;Man,,trial,16,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K4-33275278-02,EV-K4-33275278,33275278,PMC8094374,K4,magnesium,Interventions for leg cramps in pregnancy.,research_v3/full_text/oa_xml/PMC8094374.html,0b6f2a5d9a41605ed805644f9bc566caf41026454e05f8c3164309b9d9df8455,Why it is important to do this review,"PMC8094374, Why it is important to do this review, html-p35","A Cochrane Review by El‐Tawil 2015 focused on quinine and found it could significantly reduce the number and intensity of cramps in the general population, but was associated with significant gastrointestinal symptoms, haematological and cardiac toxicity events and fatal adverse effects. Quinine is excluded from our review because of its known adverse effects.",gastrointestinal;toxicity;adverse effect,,,,,9,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K4-33275278-03,EV-K4-33275278,33275278,PMC8094374,K4,magnesium,Interventions for leg cramps in pregnancy.,research_v3/full_text/oa_xml/PMC8094374.html,0b6f2a5d9a41605ed805644f9bc566caf41026454e05f8c3164309b9d9df8455,Why it is important to do this review,"PMC8094374, Why it is important to do this review, html-p33","Leg cramps in pregnancy are a common problem, with the potential for adverse effects on the mother and baby. Other than quinine, which is not recommended in pregnancy, the effectiveness and safety of interventions for this problem have not been addressed (Allen 2012; El‐Tawil 2015; Hensley 2009; Lee 2004).",adverse effect;safety,,pregnancy,,,7,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K4-33275278-04,EV-K4-33275278,33275278,PMC8094374,K4,magnesium,Interventions for leg cramps in pregnancy.,research_v3/full_text/oa_xml/PMC8094374.html,0b6f2a5d9a41605ed805644f9bc566caf41026454e05f8c3164309b9d9df8455,Overall completeness and applicability of evidence,"PMC8094374, Overall completeness and applicability of evidence, html-p179","The lack of reporting of adverse outcomes, such as maternal side effects, labour outcome, pregnancy complications, and neonatal outcomes, means that the safety of the interventions cannot be assessed.",side effect;safety,,pregnancy,,trial,7,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K4-33275278-05,EV-K4-33275278,33275278,PMC8094374,K4,magnesium,Interventions for leg cramps in pregnancy.,research_v3/full_text/oa_xml/PMC8094374.html,0b6f2a5d9a41605ed805644f9bc566caf41026454e05f8c3164309b9d9df8455,Other potential sources of bias,"PMC8094374, Other potential sources of bias, html-p125","One author declared a conflict of interest in Nygaard 2008, having contributed to developing the magnesium tablet used and received payment from the pharmaceutical company. Groups appear similar at baseline, where this information was given (Dahle 1995; Supakatisant 2015), however in most studies there was insufficient information to assess whether any other potential sources of bias existed (unclear risk of bias for all studies).",risk;harm,,,,,6,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K5-37051178-01,EV-K5-37051178,37051178,PMC8356361,K5,zinc,"Effects of vitamin and mineral supplementation during pregnancy on maternal, birth, child health and development outcomes in low- and middle-income countries: A systematic review.",research_v3/full_text/oa_xml/PMC8356361.xml,2af139b379c6f48f95c6937334d28f2fc49c858ebb6def14e9acffb947043887,PUBLISHED NOTES > Characteristics of studies > Characteristics of studies awaiting classification > Characteristics of ongoing studies,"PMC8356361, PUBLISHED NOTES > Characteristics of studies > Characteristics of studies awaiting classification > Characteristics of ongoing studies, p558",Multiple micronutrients supplementation compared to iron with or without folic acid (control) for women during pregnancy Multiple micronutrients supplementation compared to iron with or without folic acid (control) for women during pregnancyPatient or population: women during pregnancySetting: low‐ and middle‐income countriesIntervention: Multiple micronutrients supplementationComparison: iron with or without folic acid (control)OutcomesAnticipated absolute effects* (95% CI)Relative effect (95%,anemia;risk;harm,110 g,women;pregnancy;pregnancyPatient;pregnancySetting,,,12,codex_ai,ai_extracted_not_human_verified,true
